ID Progetto,File,Indirizzo,Imprese,Valore Stimato,Latitudine,Longitudine
525482,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Balduccio da Pisa 12  20139 Milano ( MI ),Impresa di costruzioni Ing. Raffaello Pellegrini Srl,17000000,45.4424388,9.2073363
525489,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Maglio  36036 Torrebelvicino ( VI ),Panizzon Bruno & Figli srl; assegnato,1280000,45.7121583,11.3321827
525505,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Laguna  40026 Imola ( BO ),CEA Coop Edile Appennino s.coop.rl; assegnato,6000000,44.3660966,11.7372418
525561,DEFINITIVO LIGURIA MAGGIO 2025,via Montegrappa  16142 Genova ( GE ),Capogruppo ATI; Impresa geom Stefano Cresta srl,6236000,44.4104786,8.9537847
525653,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Galilei  26900 Lodi ( LO ),Lodi Shore srl,1200000,45.3164664,9.489307
525674,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Fumagalli 32  20862 Arcore ( MB ),Sula Costruzioni srl,800000,45.6381778,9.333446499999999
525686,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Cascina Malpaga  21040 Uboldo ( VA ),ATI srl; assegnato,600000,45.6203248,8.9898517
525727,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Spluga  23020 Prata Camportaccio ( SO ),Impresa Balatti,360000,46.2727014,9.3983358
525748,DEFINITIVO PIEMONTE MAGGIO ,Via Oglianico  10080 Salassa ( TO ),Iso Costruzioni sas,600000,45.3548748,7.6921236
525781,DEFINITIVO PIEMONTE MAGGIO ,B.ta Giacone  10094 Giaveno ( TO ),Domusfausta srl; assegnato,1000000,45.0565144,7.3515043
525831,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Leopardi 12  20851 Lissone ( MB ),Sara Costruzioni srl,299000,45.61087329999999,9.2482768
525852,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Vittime del Dovere  37017 Lazise ( VR ),Edilcalmasino,600000,45.5060151,10.7351123
525893,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Monte Civetta  31015 Conegliano ( TV ),Immobiliare Regina srl,600000,45.9010052,12.2856577
525939,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Cardinal Callegari 5  35137 Padova ( PD ),Padoan Costruzioni Generali srl,430000,45.43154690000001,11.8912844
525980,DEFINITIVO PIEMONTE MAGGIO ,Via Carducci Giosuè  10030 Rondissone ( TO ),Effepi Costruzioni srl,500000,45.2475175,7.9610149
525989,DEFINITIVO PIEMONTE MAGGIO ,Via San Mauro  10036 Settimo Torinese ( TO ),One Way srl; assegnato,6000000,45.1288503,7.7649031
526121,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Nazionale Adriatica 185  47843 Misano Adriatico ( RN ),Planeta srl; assegnato; integrato aggiudicato all'impresa segnalata,356000,43.9742589,12.6925507
526149,DEFINITIVO PIEMONTE MAGGIO ,Via F.lli Cairoli  13894 Gaglianico ( BI ),SolHouse snc,500000,45.5353859,8.0876529
526171,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Ariosto  42020 Albinea ( RE ),Andria s.coop.rl,1500000,44.6044038,10.6373517
526210,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Montelungo  20900 Monza ( MB ),VSV di Vavassori Giovanni & Coc snc,2560000,45.5823753,9.252112
526218,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Nievo  20063 Cernusco sul Naviglio ( MI ),Zucchetti srl,1000000,45.5295891,9.3403672
526236,DEFINITIVO PIEMONTE MAGGIO ,Loc. Borgata Norat  12020 Roccabruna ( CN ),Cornaglia F.lli srl; assegnato,354000,44.4839078,7.309131799999999
526272,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via dei Lavoratori 42  20094 Corsico ( MI ),Multi Manutenzione srl,2796000,45.43128429999999,9.1157034
526283,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Marmirolo 24  42019 Scandiano ( RE ),ICOED srl Unipersonale; aggiudicato all'impresa segnalata che ha; assegnato,218000,44.6326251,10.719274
526335,DEFINITIVO PIEMONTE MAGGIO ,Stradale Torre Pellice 6  10060 Bricherasio ( TO ),Nota Claudio,500000,44.81866000000001,7.30028
526342,DEFINITIVO PIEMONTE MAGGIO ,Via Tetti Gariglio  10025 Pino Torinese ( TO ),Mecchia Mauro,700000,45.0349654,7.8062618
526423,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Alfieri 7  20154 Milano ( MI ),Grattacielo srls,1600000,45.4787627,9.1762132
526425,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Nizzoli 8  20147 Milano ( MI ),Aseco srl,11000000,45.4577311,9.1322872
526447,DEFINITIVO VENETO FINO A MAGGIO 2025,Via XXV Aprile 12  31053 Pieve di Soligo ( TV ),DR3 Costruzioni srl,450000,45.8972451,12.1723954
526449,DEFINITIVO VENETO FINO A MAGGIO 2025,Loc Bibione  30028 San Michele al Tagliamento ( VE ),Nettuno Suites srl,1200000,45.6361321,13.0614876
526451,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via F.lli Cervi - Via Mattei  40064 Ozzano dell'Emilia ( BO ),Bononia Holding srl,2400000,44.4409563,11.4674101
526488,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Astesani  20161 Milano ( MI ),Gdf System,12000000,45.518965,9.1703097
526503,DEFINITIVO VENETO FINO A MAGGIO 2025,Via I Maggio 15  32014 Ponte nelle Alpi ( BL ),Edilprealpi srl; assegnato,850000,46.1784823,12.281727
526506,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Gemona  24021 Albino ( BG ),Edilnova Costruzioni srl,1500000,45.7615543,9.7896636
526510,DEFINITIVO PIEMONTE MAGGIO ,C.so Salvemini 25  10137 Torino ( TO ),Capogruppo ATI; G Quadro Impianti srl,641000,45.04432,7.625677
526520,DEFINITIVO PIEMONTE MAGGIO ,St. San Pietro   14049 Nizza Monferrato ( AT ),Lo Presti Costruzioni + Lo Presti Costruzioni; assegnato,400000,44.7818031,8.3672155
526525,DEFINITIVO PIEMONTE MAGGIO ,Via XX Settembre   28041 Arona ( NO ),Bertelli Costruzioni SpA,1500000,45.7550557,8.5554533
526592,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Alpini d'Italia  40036 Monzuno ( BO ),Ingegneria & Costruzioni srl,577000,44.2785198,11.2734551
526625,DEFINITIVO PIEMONTE MAGGIO ,Via Sant'Antonio  28845 Domodossola ( VB ),Palissandro Marmi srl,3000000,46.1224009,8.2900389
526632,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via De Cristoforis  22020 San Fermo della Battaglia ( CO ),Impresa Botta sas di Marco Botta e C.,293000,45.810676,9.042636
526635,DEFINITIVO PIEMONTE MAGGIO ,Via Sempione  28040 Varallo Pombia ( NO ),RGM di Raso Rosario & C sas,4000000,45.6654164,8.6259821
526639,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Marco Polo   20833 Giussano ( MB ),2C Cattaneo sas di Cattaneo Adriano & c,200000,45.7040159,9.2142669
526644,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Muggiasca  20872 Cornate d'Adda ( MB ),Gianluca srl,960000,45.631262,9.4716338
526647,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Zoia  20100 Milano ( MI ),ArCo Lavori s.coop.consortile; Hana srl,6298000,45.4689645,9.1098219
526706,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Salita Andrea Brenta  22010 Argegno ( CO ),Aida srl,800000,45.9437426,9.1268176
526712,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via XXV Aprile  22029 Uggiate con Ronago ( CO ),Costruire srl,900000,45.8215617,8.9745249
526716,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via XXIV Maggio 37  27038 Robbio ( PV ),Vesoli Francesco srl,550000,45.2887713,8.599420799999999
526737,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Caduti di Nassyria snc  35035 Mestrino ( PD ),Costruzioni Zanta Silvano Srl,600000,45.4367638,11.764255
526748,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Papa Paolo VI  29013 Carpaneto Piacentino ( PC ),Croci Costruzioni srl,450000,44.9103477,9.7957532
526749,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Marconi  39055 Laives ( BZ ),Dalle Nogare Costruzioni srl,2560000,46.4242813,11.3314851
526753,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via della Palade 55  39012 Merano ( BZ ),Dalle Nogare Costruzioni srl,5760000,46.659748,11.1558954
526756,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Troger 12  39025 Naturno ( BZ ),Baumaenner srl,1280000,46.649635,11.0099769
526772,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Europa 43  36010 Velo d'Astico ( VI ),Stone srl,1440000,45.8010064,11.3755761
526774,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Zel 10  37010 Costermano sul Garda ( VR ),Varesco srl,200000,45.6068356,10.7199498
526775,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Comugne  30020 Pramaggiore ( VE ),Galli srl,780000,45.8003307,12.7468054
526777,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Verona  37068 Vigasio ( VR ),Bau Sistem srl,750000,45.3273292,10.9485931
526829,DEFINITIVO PIEMONTE MAGGIO ,Via Provinciale 9  15060 Voltaggio ( AL ),CSG Costruzioni srl,742000,44.6149957,8.844678499999999
526893,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Forlì  40018 San Pietro in Casale ( BO ),SEI Sistemi Edili Integrati srl,750000,44.6993844,11.408515
526928,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via De Gasperi 18  23900 Lecco ( LC ),Pavoni SpA; aggiudicato a seguito di procedura negoziata.; assegnato,325000,45.8640418,9.388530099999999
526933,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via dell'Isola15  23900 Lecco ( LC ),CREAMI srl; assegnato,497000,45.8524098,9.3951697
526988,DEFINITIVO PIEMONTE MAGGIO ,Via Strera  28047 Oleggio ( NO ),Raso Michele; assegnato,2000000,45.5969335,8.6546948
526998,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Generale Giacomo Medici 40  38123 Trento ( TN ),Costruzioni Angelini srl,1600000,46.0521308,11.1231042
527009,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Maria Ausiliatrice 4  20871 Vimercate ( MB ),Ancona Benedetto srl,316000,45.6246441,9.3842581
527012,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Maria Ausiliatrice 4   20871 Vimercate ( MB ),Ancona Benedetto srl,645000,45.6246441,9.3842581
527017,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Verdi  20816 Ceriano Laghetto ( MB ),Cev srl - Costruzioni Edili di Vavassori Silvio,1440000,45.6285398,9.0854656
527021,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Donizzetti 4  20836 Briosco ( MB ),Residenza la Torre srl,2400000,45.708696,9.2392746
527023,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Donizzetti  20885 Ronco Briantino ( MB ),Ravedil snc di Ravasio Dario & C,460000,45.6674976,9.3943713
527029,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Isonzo 10  20867 Caponago ( MB ),Edelit srl,800000,45.5649369,9.3811609
527072,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Mosso 4  20127 Milano ( MI ),Pascolo srl,843000,45.4942133,9.2267827
527076,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Donato Bramante 10  20020 Magnago ( MI ),Costruzioni 700 srls,900000,45.5729589,8.8036458
527082,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Frattini  41053 Maranello ( MO ),Progetto Edile srl,1200000,44.5323597,10.8966423
527249,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Orione  47923 Rimini ( RN ),Genius srl,1800000,44.0539434,12.5631793
527279,DEFINITIVO LIGURIA MAGGIO 2025,Via Pratorotondo  16016 Cogoleto ( GE ),Rossi Costruzioni Edili & C sas,700000,44.4029856,8.6103077
527292,DEFINITIVO PIEMONTE MAGGIO ,Via Marconi 5  12040 Montanera ( CN ),Casanuova srl; assegnato,1000000,44.4613015,7.665266299999999
527315,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Marconi 248  20099 Sesto San Giovanni ( MI ),Impresa Edile Mariani srl,5200000,45.5315494,9.222773199999999
527319,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Nani  23100 Sondrio ( SO ),ALPI Cons.Stabile scarl; HW Style srl,4409000,46.1693387,9.8830852
527386,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cavour 2  21019 Somma Lombardo ( VA ),Capogruppo ATI,2990000,45.6935209,8.6816202
527439,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Stazione  24030 Paladina ( BG ),Impresa Edili Bonalumi,1000000,45.731128,9.607023
527465,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via San Nicolò  38037 Predazzo ( TN ),Impresa Costruzioni Tollot srl,5372000,46.3094057,11.6003675
527501,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Loc. Vezzano  38096 Vallelaghi ( TN ),Armalam srl,200000,46.0785855,10.9999702
527555,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monte Generoso  22074 Lomazzo ( CO ),Natural Home Imm.re srl,320000,45.6961869,9.0321342
527558,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Volonterio  22070 Lurago Marinone ( CO ),SMEIC Impresa di Costruzioni,200000,45.7040459,8.9815543
527623,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Bassi  23100 Sondrio ( SO ),CM Valtellina srl,350000,46.1712264,9.8651844
527636,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via della Fontana  44022 Comacchio ( FE ),Classe A srl,150000,44.7197327,12.2147572
527652,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Cusago 96  20153 Milano ( MI ),Giuppi srl,6000000,45.4606205,9.079408299999999
527658,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Baldinucci 46  20158 Milano ( MI ),Caiabono srl,5600000,45.5039746,9.1705764
527676,DEFINITIVO VENETO FINO A MAGGIO 2025,Calle Goldoni 4488  30124 Venezia ( VE ),Soravia Group,30000000,45.435369,12.3358859
527698,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via degli Ulivi  25038 Rovato ( BS ),Reccagni Costruzioni srl,1000000,45.56561,10.009783
527738,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Grazzine 23  25128 Brescia ( BS ),Azimut srl,2000000,45.5611352,10.2228429
527779,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Reale 21  27026 Garlasco ( PV ),Costruzioni Edili Noè srl,340000,45.1948072,8.9196908
527815,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Milano  35020 Albignasego ( PD ),Immobiliare Barison Srl,2100000,45.3458096,11.8721954
527822,DEFINITIVO VENETO FINO A MAGGIO 2025,"Via A. Palladio, 16  36045 Lonigo ( VI )",CF Costruzioni Edili srl,640000,45.4275333,11.3924273
527825,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Orlandini 10  35131 Padova ( PD ),Ruffato Mario srl,3891000,45.4166199,11.8966671
527840,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Paganini  46034 Borgo Virgilio ( MN ),Edil Lama Costruzioni srl,1000000,45.1111587,10.785635
527851,DEFINITIVO VENETO FINO A MAGGIO 2025,V.lo Fanio Soligo  31040 Volpago del Montello ( TV ),Martini Costruzioni Generali srl,750000,45.7812966,12.1238488
527852,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Carlo D'Angiò  46044 Goito ( MN ),Edildi di Dancelli Enrico & C snc,800000,45.2506772,10.6849264
527859,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Falcone  35010 Carmignano di Brenta ( PD ),Immobiliare Modena Michela,300000,45.6242263,11.7068163
527862,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Provinciale Est  37060 Buttapietra ( VR ),Rino Fracca Srl,600000,45.344993,11.0059729
527863,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bergamo  20047 Cusago ( MI ),Devero Costruzioni SpA,5000000,45.4526725,9.038944
527864,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Molini  35030 Saccolongo ( PD ),Fm srls,450000,45.4119081,11.7408086
527957,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Toscana 7  20084 Lacchiarella ( MI ),Lakimm srl,3000000,45.3234606,9.131630099999999
528093,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Loc. San Rocco  38123 Trento ( TN ),Costruzioni Michela,960000,46.03626,11.146204
528103,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Don Orsi  43013 Langhirano ( PR ),Chiastra & Pattera Costruzioni srl,2850000,44.613644,10.2612933
528156,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Bassiano  26827 Terranova dei Passerini ( LO ),Edil Rosa di Rosa Vincenzo; assegnato,350000,45.2028394,9.6735547
528205,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Melchiorre Gioia 1/b  29015 Castel San Giovanni ( PC ),Enenso srl,344000,45.0598684,9.4333893
528228,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Cartesio  48121 Ravenna ( RA ),Snoopy Casa s.coop.rl; assegnato,1800000,44.3995195,12.2051989
528306,DEFINITIVO PIEMONTE MAGGIO ,C.so Machiavelli  10078 Venaria Reale ( TO ),AREA Costruzioni SpA,3000000,45.1198704,7.626746
528307,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Carducci  20836 Briosco ( MB ),AZ Impresa Edile,200000,45.7244479,9.2549172
528313,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Savigno  40053 Valsamoggia ( BO ),Sogei srl,150000,44.3934295,11.0756697
528372,DEFINITIVO VENETO FINO A MAGGIO 2025,via Pescarotto  35131 Padova ( PD ),CEV SpA,24000000,45.4148438,11.8971935
528430,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Cremona 178  27100 Pavia ( PV ),Sica Group srl,3040000,45.1783468,9.194984999999999
528439,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Zuccala 1  24031 Almenno San Salvatore ( BG ),Gervasoni Bruno srl,867000,45.7499873,9.5853281
528499,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Roma 29  38073 Cavedine ( TN ),Rialty srls,640000,45.9952347,10.9751259
528520,DEFINITIVO VENETO FINO A MAGGIO 2025,Via San Giovanni di Verdara  35020 Padova ( PD ),Rosso srl; integrato,3080000,45.4153583,11.8707347
528555,DEFINITIVO PIEMONTE MAGGIO ,Via Gramsci 3 ang. Via C. Colombo  13900 Biella ( BI ),Essegi srl,2000000,45.5642559,8.0559524
528563,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Davanzati 20  20158 Milano ( MI ),C&I Group srl,2000000,45.5030619,9.174961099999999
528565,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Lazzaretto 12  22021 Bellagio ( CO ),Cazzaniga Costruzioni Civili ed Industriali srl,330000,45.9770149,9.2586852
528575,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,P.za del Mercato  25060 Tavernole sul Mella ( BS ),Edilcantieri Costruzioni srl,868000,45.7488753,10.240318
528603,DEFINITIVO PIEMONTE MAGGIO ,Via Valduggia   28100 Novara ( NO ),Talpo Massimo Costruzioni,1000000,45.453086,8.6080424
528606,DEFINITIVO VENETO FINO A MAGGIO 2025,via Frattina  31030 Carbonera ( TV ),Edil Crema snc,600000,45.7173446,12.2899952
528645,DEFINITIVO VENETO FINO A MAGGIO 2025,Via S.Salvatore  31058 Susegana ( TV ),Merotto Bau,309000,45.8505323,12.2406088
528646,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Q.re Sanpolino  25134 Brescia ( BS ),Dicataldo Sabino; integrato,15522000,45.5163272,10.2663045
528672,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Alessandria 5  20025 Legnano ( MI ),Monaci Costruzioni srl,1300000,45.5874204,8.9074058
528688,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Fabio Filzi 1  38062 Arco ( TN ),Teoca Costruzioni srl,2000000,45.9171548,10.8815056
528704,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Emilia Ponente 56  40100 Bologna ( BO ),Tecnocem srl,10000000,44.5049614,11.3096751
528814,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Luigi Galvani 13  20019 Settimo Milanese ( MI ),Galvani Costruzioni srl,5000000,45.4702238,9.0699345
528816,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Antonio Vivaldi 19  20052 Vignate ( MI ),Gieffe srl,4800000,45.4932935,9.3827271
528818,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Cerere  38062 Arco ( TN ),Angelini Remo & C srl,2600000,45.9130856,10.8702086
528847,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Pergolesi 33  20900 Monza ( MB ),CN Costruzioni Generali SpA; assegnato,3482000,45.6025883,9.2630644
528922,DEFINITIVO VENETO FINO A MAGGIO 2025,P.zza Calvi  31015 Conegliano ( TV ),Luma srl,1500000,45.8848608,12.2963579
528938,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Loc. Pozza di Fassa  38036 San Giovanni di Fassa ( TN ),Volcan Severino e Figli srl,200000,46.4301799,11.685807
529002,DEFINITIVO VENETO FINO A MAGGIO 2025,"Via Pietro Caronelli, 28  31015 Conegliano ( TV )",Lavoro srl,1200000,45.886057,12.2927579
529041,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Torricetta di Sotto 157  25127 Brescia ( BS ),Carrera sig. Sergio; assegnato,220000,45.5616604,10.1823107
529055,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Torino  35020 Albignasego ( PD ),CPR srl + LG Costruzioni srl,1200000,45.3497754,11.8819131
529056,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Valle Nuova  21013 Gallarate ( VA ),Impresa Edile Prevenzano Nicola e Bulfaro Egidio,400000,45.6679073,8.7841476
529059,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Sandro Pertini 9  35030 Rubano ( PD ),Costruzioni Gamma 4 srl; assegnato,750000,45.4285647,11.8112734
529064,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Guizze di Rustega  35012 Camposampiero ( PD ),Negrin srl; assegnato,300000,45.5725115,11.9661301
529130,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Roma 65  26010 Ricengo ( CR ),Idro Termo Cremasca srl,800000,45.40691700000001,9.726888
529152,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Circonvallazione 6  47838 Riccione ( RN ),Massari Group srl,1800000,43.9968934,12.6479424
529174,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cervino  22072 Cermenate ( CO ),Percassi Costruzioni srl,800000,45.6989747,9.0715655
529177,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Privata San Romanello  20153 Milano ( MI ),Abbruscato Costruzioni srl; BSN COSTRUZIONI SRL; Primitalia Real Estate srl,2500000,45.4800875,9.0891167
529179,DEFINITIVO VENETO FINO A MAGGIO 2025,Loc. Col San martino  31010 Farra di Soligo ( TV ),Edilco SpA,2500000,45.8943047,12.0857142
529197,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Puccini  21019 Somma Lombardo ( VA ),3F Costruzioni srl,1700000,45.6919106,8.7012859
529201,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Casarola  24032 Torre de' Busi ( BG ),Roncelli Group srl,7000000,45.7714757,9.4798406
529259,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Barrella 6  20157 Milano ( MI ),Ediltecno Restauri srl,15000000,45.5094918,9.1356658
529262,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Turazza  35128 Padova ( PD ),Ballan Costruzioni srl,14000000,45.4078548,11.90821
529270,DEFINITIVO PIEMONTE MAGGIO ,Via Tesoriere   12011 Borgo San Dalmazzo ( CN ),Caselli Massimo Impresa Edile,2000000,44.3360964,7.4886522
529294,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Piave  21019 Somma Lombardo ( VA ),Devero Costruzioni SpA + Devero Costruzioni SpA; assegnato,7000000,45.6790203,8.7007168
529377,DEFINITIVO PIEMONTE MAGGIO ,C.so Nigra 35  10015 Ivrea ( TO ),Terra Costruzioni srl,2000000,45.463894,7.8730286
529384,DEFINITIVO PIEMONTE MAGGIO ,Via Somalia 27   10024 Moncalieri ( TO ),AMIC Costruzioni srl,400000,45.01444069999999,7.6582357
529406,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Fraciscio  23021 Campodolcino ( SO ),Edilizia Snider di Snider Mario & C snc,640000,46.4051595,9.3655101
529540,DEFINITIVO PIEMONTE MAGGIO ,"Via Cesare Battisti, 6  10028 Trofarello ( TO )",Immobiliare Horizon srl,3000000,44.9837468,7.7414834
529556,DEFINITIVO PIEMONTE MAGGIO ,Via Archimede  28921 Verbania ( VB ),Costanzo srl,500000,45.9465911,8.5671851
529564,DEFINITIVO VENETO FINO A MAGGIO 2025,via Lancenigo  31100 Treviso ( TV ),Frattin Costruzioni srl,2700000,45.6971092,12.2608561
529601,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Sant'Antonio  20822 Seveso ( MB ),Due T Imm.re srl,2480000,45.646739,9.1711495
529609,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via delle Bucoliche  46100 Mantova ( MN ),Pantacasa srl; assegnato,400000,45.1552747,10.8325051
529613,DEFINITIVO VENETO FINO A MAGGIO 2025,v.le Monfenera  31100 Treviso ( TV ),Cecchin srl,3600000,45.6707217,12.2346754
529615,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Dante  21049 Tradate ( VA ),Promocost srl,306000,45.7043489,8.9179867
529636,DEFINITIVO TRENTINO FINO A MAGGIO 2025,V.le Trento 21  38010 Andalo ( TN ),Edilferretti srl,3680000,46.16969599999999,11.0065143
529652,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Q.re Citylife  20149 Milano ( MI ),Vitali SpA,15000000,45.475777,9.153006
529681,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Maria Montessori  42049 Sant'Ilario d'Enza ( RE ),FraLuRo Costruzioni Generali Srl,150000,44.7491447,10.4452669
